,date,today_tweetCount,today_CompoundSent,today_posSent,today_negSent,today_neutralSent,today_posCases,today_posIncCases,today_negCases,today_dataQualityGrade,mean3_tweetCount,mean3_CompoundSent,mean3_posSent,mean3_negSent,mean3_neutralSent,mean3_posCases,mean3_posIncCases,mean3_negCases,mean3_dataQualityGrade,median3_tweetCount,median3_CompoundSent,median3_posSent,median3_negSent,median3_neutralSent,median3_posCases,median3_posIncCases,median3_negCases,median3_dataQualityGrade,mean7_tweetCount,mean7_CompoundSent,mean7_posSent,mean7_negSent,mean7_neutralSent,mean7_posCases,mean7_posIncCases,mean7_negCases,mean7_dataQualityGrade,median7_tweetCount,median7_CompoundSent,median7_posSent,median7_negSent,median7_neutralSent,median7_posCases,median7_posIncCases,median7_negCases,median7_dataQualityGrade,population,density,predict3,predict7,predict14
6,2020-03-11,1505,-0.06532059800664419,0.07762657807308955,0.11581926910299015,0.8065342192691011,28,16,251,75,1076.3333333333333,-0.07542949223187152,0.07683876551844716,0.11269339071192196,0.8104428248916848,16.333333333333332,6.666666666666667,175.33333333333334,75.0,950.0,-0.07138229974160215,0.07705813953488364,0.11581926910299015,0.8065342192691011,12.0,3.0,142.0,75.0,745.5714285714286,-0.056136938363010945,0.07663410634758563,0.10411826991391,0.8192360343385019,9.857142857142858,3.7142857142857144,107.14285714285714,75.0,747.0,-0.07138229974160215,0.07762657807308955,0.10498259705488616,0.8182688356164385,8.0,1.0,104.0,75.0,5893630,56.8653,101.0,183.0,912.0
7,2020-03-12,3178,-0.05965623033354251,0.06698206419131553,0.08876368785399606,0.8442441787287654,45,17,298,75,1877.6666666666667,-0.07152080242918497,0.0734800737372578,0.10780238916110067,0.8187012203852527,28.333333333333332,12.0,230.33333333333334,75.0,1505.0,-0.06532059800664419,0.07583157894736829,0.11581926910299015,0.8065342192691011,28.0,16.0,251.0,75.0,1193.0,-0.07502633772743006,0.07502595402709035,0.10562798929677898,0.8193392399954063,16.0,6.142857142857143,147.0,75.0,774.0,-0.07138229974160215,0.07705813953488364,0.10498259705488616,0.8182688356164385,9.0,3.0,133.0,75.0,5893630,56.8653,131.0,216.0,1086.0
8,2020-03-13,1816,-0.08752588105726833,0.07447962555066077,0.1009377753303968,0.8245110132158571,72,27,524,75,2166.3333333333335,-0.07083423646581836,0.07302942260502195,0.10184024409579435,0.8250964704045747,48.333333333333336,20.0,357.6666666666667,75.0,1816.0,-0.06532059800664419,0.07447962555066077,0.1009377753303968,0.8245110132158571,45.0,17.0,298.0,75.0,1364.857142857143,-0.07787345147436678,0.0744659471435096,0.10494210168958563,0.8205739757449565,26.0,10.0,215.28571428571428,75.0,950.0,-0.07665983935742984,0.07583157894736829,0.10343669250645993,0.8194689922480617,12.0,6.0,142.0,75.0,5893630,56.8653,131.0,277.0,1430.0
9,2020-03-14,2260,-0.08549340707964576,0.062275221238938014,0.09856991150442512,0.8391477876106174,101,29,610,75,2418.0,-0.07755850615681888,0.06791230366030478,0.096090458229606,0.8359676598517467,72.66666666666667,24.333333333333332,477.3333333333333,75.0,2260.0,-0.08549340707964576,0.06698206419131553,0.09856991150442512,0.8391477876106174,72.0,27.0,524.0,75.0,1604.2857142857142,-0.0765176906462144,0.07194533295650854,0.10447630626849569,0.8235566831726963,39.285714285714285,13.285714285714286,294.57142857142856,75.0,1505.0,-0.07665983935742984,0.07447962555066077,0.10343669250645993,0.8245110132158571,28.0,16.0,251.0,75.0,5893630,56.8653,160.0,363.0,1734.0
10,2020-03-15,1634,-0.08105244798041628,0.07922827417380672,0.11548959608323164,0.8053170134638947,131,30,627,75,1903.3333333333333,-0.0846905787057768,0.07199437365446852,0.10499909430601785,0.8229919380967897,101.33333333333333,28.666666666666668,587.0,75.0,1816.0,-0.08549340707964576,0.07447962555066077,0.1009377753303968,0.8245110132158571,101.0,29.0,610.0,75.0,1731.0,-0.07714520616378391,0.07335449738715179,0.1059773061296879,0.8206497810991698,56.857142857142854,17.571428571428573,369.2857142857143,75.0,1634.0,-0.08105244798041628,0.07583157894736829,0.10343669250645993,0.8194689922480617,45.0,17.0,298.0,75.0,5893630,56.8653,183.0,475.0,2061.0
11,2020-03-16,1055,-0.08989999999999998,0.06743601895734594,0.10333649289099532,0.8292312796208543,131,0,627,75,1649.6666666666667,-0.08548195168668736,0.06964650479003025,0.10579866682621737,0.8245653602317887,121.0,19.666666666666668,621.3333333333334,75.0,1634.0,-0.08549340707964576,0.06743601895734594,0.10333649289099532,0.8292312796208543,131.0,29.0,627.0,75.0,1771.142857142857,-0.0797905919149836,0.07197990873321783,0.10596299189890725,0.8220443935809972,74.28571428571429,17.428571428571427,439.85714285714283,75.0,1634.0,-0.08549340707964576,0.07447962555066077,0.10333649289099532,0.8245110132158571,72.0,17.0,524.0,75.0,5893630,56.8653,216.0,591.0,2627.0
12,2020-03-17,1394,-0.10998507890961252,0.0807769010043042,0.13740172166427542,0.7818177905308481,160,29,1056,75,1361.0,-0.09364584229667627,0.07581373137848563,0.11874260354616749,0.805455361205199,140.66666666666666,19.666666666666668,770.0,75.0,1394.0,-0.08989999999999998,0.07922827417380672,0.11548959608323164,0.8053170134638947,131.0,29.0,627.0,75.0,1834.5714285714287,-0.08270480619530421,0.07268638331278011,0.10861692206147291,0.8186861832057053,95.42857142857143,21.142857142857142,570.4285714285714,75.0,1634.0,-0.08549340707964576,0.07447962555066077,0.10333649289099532,0.8245110132158571,101.0,27.0,610.0,75.0,5893630,56.8653,277.0,720.0,2627.0
13,2020-03-18,1529,-0.09903969914977123,0.09804054937867901,0.12187246566383272,0.7793662524525865,183,23,1617,75,1326.0,-0.09964159268646126,0.08208448978010972,0.1208702267397012,0.796805107534763,158.0,17.333333333333332,1100.0,75.0,1394.0,-0.09903969914977123,0.0807769010043042,0.12187246566383272,0.7818177905308481,160.0,23.0,1056.0,75.0,1838.0,-0.08752182064432236,0.07560266492786431,0.10948166442730757,0.8148050450890604,117.57142857142857,22.142857142857142,765.5714285714286,75.0,1634.0,-0.08752588105726833,0.07447962555066077,0.10333649289099532,0.8245110132158571,131.0,27.0,627.0,75.0,5893630,56.8653,363.0,912.0,2966.0
14,2020-03-19,1411,-0.0361141743444366,0.09261800141743444,0.09660524450744153,0.8093727852586815,216,33,2112,75,1444.6666666666667,-0.0817129841346068,0.09047848393347253,0.11862647727851659,0.7901856094140388,186.33333333333334,28.333333333333332,1595.0,75.0,1411.0,-0.09903969914977123,0.09261800141743444,0.12187246566383272,0.7818177905308481,183.0,29.0,1617.0,75.0,1585.5714285714287,-0.0841586697887358,0.07926494167445274,0.11060188680637122,0.8098234174504769,142.0,24.428571428571427,1024.7142857142858,75.0,1529.0,-0.08752588105726833,0.07922827417380672,0.10333649289099532,0.8093727852586815,131.0,29.0,627.0,75.0,5893630,56.8653,475.0,1086.0,3342.0
15,2020-03-20,1370,-0.08294583941605821,0.0934167883211678,0.11695839416058385,0.7889014598540138,277,61,2675,75,1436.6666666666667,-0.07269990430342203,0.09469177970576041,0.11181203477728607,0.7925468325217606,225.33333333333334,39.0,2134.6666666666665,75.0,1411.0,-0.08294583941605821,0.0934167883211678,0.11695839416058385,0.7889014598540138,216.0,33.0,2112.0,75.0,1521.857142857143,-0.08350437812570578,0.08197025064166803,0.11289054663925509,0.804736338398785,171.28571428571428,29.285714285714285,1332.0,75.0,1411.0,-0.08549340707964576,0.0807769010043042,0.11548959608323164,0.8053170134638947,160.0,29.0,1056.0,75.0,5893630,56.8653,591.0,1430.0,3728.0
