,date,today_tweetCount,today_CompoundSent,today_posSent,today_negSent,today_neutralSent,today_posCases,today_posIncCases,today_negCases,today_dataQualityGrade,mean3_tweetCount,mean3_CompoundSent,mean3_posSent,mean3_negSent,mean3_neutralSent,mean3_posCases,mean3_posIncCases,mean3_negCases,mean3_dataQualityGrade,median3_tweetCount,median3_CompoundSent,median3_posSent,median3_negSent,median3_neutralSent,median3_posCases,median3_posIncCases,median3_negCases,median3_dataQualityGrade,mean7_tweetCount,mean7_CompoundSent,mean7_posSent,mean7_negSent,mean7_neutralSent,mean7_posCases,mean7_posIncCases,mean7_negCases,mean7_dataQualityGrade,median7_tweetCount,median7_CompoundSent,median7_posSent,median7_negSent,median7_neutralSent,median7_posCases,median7_posIncCases,median7_negCases,median7_dataQualityGrade,population,density,predict3,predict7,predict14
6,2020-03-13,684,-0.09208464912280698,0.07985087719298241,0.10376900584795323,0.8163114035087725,6,2,131.0,75,741.6666666666666,-0.04317340195060316,0.07659381282422308,0.09449273474687232,0.8288867285189171,4.0,1.3333333333333333,87.33333333333333,75.0,684.0,-0.02641400709219862,0.07930024213075064,0.0978740920096851,0.8228159806295392,4.0,2.0,131.0,75.0,451.0,-0.050274092259519586,0.07761855702556338,0.09928051787120606,0.8222739561718259,2.4285714285714284,0.7142857142857143,37.42857142857143,75.0,323.0,-0.02641400709219862,0.07985087719298241,0.0978740920096851,0.8228159806295392,2.0,0.0,0.0,75.0,3310770,40.2917,39.0,112.0,480.0
7,2020-03-14,923,-0.04108786565547128,0.07329360780065006,0.09197508125677137,0.8336348862405187,6,0,131.0,75,911.6666666666666,-0.053195507290158976,0.0745916013808562,0.0925263978292344,0.8324930303892436,5.333333333333333,1.3333333333333333,131.0,75.0,923.0,-0.04108786565547128,0.07329360780065006,0.09197508125677137,0.8336348862405187,6.0,2.0,131.0,75.0,558.0,-0.039856595234931756,0.07609810362434262,0.09615298432332282,0.8275756558482218,3.142857142857143,0.7142857142857143,56.142857142857146,75.0,413.0,-0.02641400709219862,0.07930024213075064,0.09197508125677137,0.8261733746130041,2.0,0.0,0.0,75.0,3310770,40.2917,51.0,136.0,602.0
8,2020-03-15,628,-0.04921624203821661,0.08290605095541392,0.10372929936305723,0.8134219745222946,28,22,131.0,75,745.0,-0.06079625227216497,0.07868351198301544,0.09982446215592727,0.8211227547571952,13.333333333333334,8.0,131.0,75.0,684.0,-0.04921624203821661,0.07985087719298241,0.10372929936305723,0.8163114035087725,6.0,2.0,131.0,75.0,618.0,-0.03157697871291876,0.07852424277181934,0.09384302159496835,0.8274676686920662,7.0,3.857142857142857,74.85714285714286,75.0,628.0,-0.02641400709219862,0.07985087719298241,0.09197508125677137,0.8261733746130041,4.0,1.0,131.0,75.0,3310770,40.2917,63.0,181.0,719.0
9,2020-03-16,345,-0.04239391304347821,0.07015072463768117,0.09644057971014497,0.8305449275362324,39,11,131.0,75,632.0,-0.04423267357905539,0.07545012779791505,0.09738165344332451,0.8258672627663485,24.333333333333332,11.0,131.0,75.0,628.0,-0.04239391304347821,0.07329360780065006,0.09644057971014497,0.8305449275362324,28.0,11.0,131.0,75.0,634.8571428571429,-0.036216889512710806,0.07695735447273414,0.09526593638049566,0.8272050497812574,12.428571428571429,5.428571428571429,93.57142857142857,75.0,628.0,-0.04108786565547128,0.07930024213075064,0.09644057971014497,0.8261733746130041,6.0,2.0,131.0,75.0,3310770,40.2917,78.0,257.0,806.0
10,2020-03-17,427,-0.05341100702576111,0.08995784543325525,0.12146838407494145,0.7885386416861829,51,12,131.0,75,466.6666666666667,-0.04834038736915199,0.0810048736754501,0.10721275438271456,0.8108351812482365,39.333333333333336,15.0,131.0,75.0,427.0,-0.04921624203821661,0.08290605095541392,0.10372929936305723,0.8134219745222946,39.0,12.0,131.0,75.0,649.7142857142857,-0.04508989051639097,0.07801280961423852,0.09958450694936169,0.8218286593631401,19.428571428571427,7.0,112.28571428571429,75.0,628.0,-0.04239391304347821,0.07930024213075064,0.0978740920096851,0.8228159806295392,6.0,2.0,131.0,75.0,3310770,40.2917,112.0,299.0,887.0
11,2020-03-18,640,-0.09379515625000004,0.09662187499999986,0.12611406249999993,0.7772109375000011,63,12,131.0,75,470.6666666666667,-0.06320002543974647,0.0855768150236454,0.11467434209502879,0.7987648355741387,51.0,11.666666666666666,131.0,75.0,427.0,-0.05341100702576111,0.08995784543325525,0.12146838407494145,0.7885386416861829,51.0,12.0,131.0,75.0,682.1428571428571,-0.05691469146113328,0.08048732859555985,0.10361878844797809,0.8153136532017776,28.142857142857142,8.714285714285714,131.0,75.0,640.0,-0.04921624203821661,0.07985087719298241,0.10372929936305723,0.8163114035087725,28.0,11.0,131.0,75.0,3310770,40.2917,136.0,346.0,1012.0
12,2020-03-19,389,0.0031658097686375238,0.1080745501285347,0.09634190231362463,0.7956323907455014,78,15,1448.0,75,485.3333333333333,-0.04801345116904121,0.09821809018726325,0.11464144962952201,0.7871273233105617,64.0,13.0,570.0,75.0,427.0,-0.05341100702576111,0.09662187499999986,0.12146838407494145,0.7885386416861829,63.0,12.0,131.0,75.0,576.5714285714286,-0.052689003338156695,0.0858365044497882,0.10569118786664179,0.8078993088199293,38.714285714285715,10.571428571428571,319.14285714285717,75.0,628.0,-0.04921624203821661,0.08290605095541392,0.10372929936305723,0.8134219745222946,39.0,12.0,131.0,75.0,3310770,40.2917,181.0,402.0,1074.0
13,2020-03-20,478,-0.04360397489539748,0.09138075313807537,0.10624267782426784,0.8023870292887022,112,34,2035.0,75,502.3333333333333,-0.04474444045891999,0.09869239275553664,0.1095662142126308,0.7917434525114014,84.33333333333333,20.333333333333332,1204.6666666666667,75.0,478.0,-0.04360397489539748,0.09662187499999986,0.10624267782426784,0.7956323907455014,78.0,15.0,1448.0,75.0,547.1428571428571,-0.04576319273424106,0.08748362958480148,0.10604456957754389,0.8059101125027764,53.857142857142854,15.142857142857142,591.1428571428571,75.0,478.0,-0.04360397489539748,0.08995784543325525,0.10372929936305723,0.8023870292887022,51.0,12.0,131.0,75.0,3310770,40.2917,257.0,480.0,1246.0
14,2020-03-21,353,0.01944504249291784,0.08880736543909344,0.08866288951841363,0.8225325779036832,136,24,2424.0,75,406.6666666666667,-0.006997707544614031,0.0960875562352345,0.09708248988543537,0.8068506659792952,108.66666666666667,24.333333333333332,1969.0,75.0,389.0,0.0031658097686375238,0.09138075313807537,0.09634190231362463,0.8023870292887022,112.0,24.0,2035.0,75.0,465.7142857142857,-0.03711563442732833,0.08969988067600766,0.10557139932920707,0.804324068454657,72.42857142857143,18.571428571428573,918.7142857142857,75.0,427.0,-0.04360397489539748,0.08995784543325525,0.10372929936305723,0.8023870292887022,63.0,15.0,131.0,75.0,3310770,40.2917,299.0,602.0,1428.0
15,2020-03-22,364,0.009464560439560444,0.11349725274725254,0.10481318681318688,0.7818846153846144,181,45,3508.0,75,398.3333333333333,-0.004898123987639724,0.0978951237748071,0.09990625138528945,0.8022680741923329,143.0,34.333333333333336,2655.6666666666665,75.0,364.0,0.009464560439560444,0.09138075313807537,0.10481318681318688,0.8023870292887022,136.0,34.0,2424.0,75.0,428.0,-0.028732662644788742,0.09407005236055603,0.1057262403935113,0.7998187314349883,94.28571428571429,21.857142857142858,1401.142857142857,75.0,389.0,-0.04239391304347821,0.09138075313807537,0.10481318681318688,0.7956323907455014,78.0,15.0,1448.0,75.0,3310770,40.2917,346.0,719.0,1605.0
