,date,today_tweetCount,today_CompoundSent,today_posSent,today_negSent,today_neutralSent,today_posCases,today_posIncCases,today_negCases,today_dataQualityGrade,mean3_tweetCount,mean3_CompoundSent,mean3_posSent,mean3_negSent,mean3_neutralSent,mean3_posCases,mean3_posIncCases,mean3_negCases,mean3_dataQualityGrade,median3_tweetCount,median3_CompoundSent,median3_posSent,median3_negSent,median3_neutralSent,median3_posCases,median3_posIncCases,median3_negCases,median3_dataQualityGrade,mean7_tweetCount,mean7_CompoundSent,mean7_posSent,mean7_negSent,mean7_neutralSent,mean7_posCases,mean7_posIncCases,mean7_negCases,mean7_dataQualityGrade,median7_tweetCount,median7_CompoundSent,median7_posSent,median7_negSent,median7_neutralSent,median7_posCases,median7_posIncCases,median7_negCases,median7_dataQualityGrade,population,density,predict3,predict7,predict14
6,2020-03-11,1861,-0.06373175711982787,0.07943256313809761,0.11120419129500272,0.8093439011284227,9,3,59,75,1406.0,-0.09025844733269524,0.0715736926833256,0.1122462864422888,0.8161626385602828,6.666666666666667,1.3333333333333333,51.333333333333336,75.0,1287.0,-0.09100457943925253,0.06771561771561757,0.11120419129500272,0.8105617715617686,6.0,1.0,51.0,75.0,961.7142857142857,-0.03885301725218665,0.07456196875575724,0.0997293334479086,0.8257089056859716,5.0,1.0,43.285714285714285,75.0,1037.0,-0.0724876567020247,0.07454584527220635,0.10262750716332383,0.822833810888254,5.0,1.0,44.0,75.0,7520100,66.2016,12.0,28.0,450.0
7,2020-03-12,4698,-0.06310585355470362,0.059341634738186815,0.08736504895700234,0.8528616432524572,9,0,82,75,2615.3333333333335,-0.0809588720378456,0.06882993853063397,0.10675488531580683,0.8242557719808827,8.0,1.3333333333333333,64.0,75.0,1861.0,-0.06373175711982787,0.06771561771561757,0.11120419129500272,0.8105617715617686,9.0,1.0,59.0,75.0,1621.7142857142858,-0.07085348717392088,0.07052835613593776,0.10259467011209576,0.8268100195572018,6.0,1.0,51.0,75.0,1070.0,-0.0724876567020247,0.06771561771561757,0.10262750716332383,0.822833810888254,5.0,1.0,44.0,75.0,7520100,66.2016,12.0,44.0,577.0
8,2020-03-13,3113,-0.11487449405717938,0.06740379055573395,0.1081638291037575,0.8243646000642542,9,0,94,75,3224.0,-0.08057070157723695,0.06872599614400611,0.10224435645192087,0.8288567148150446,9.0,1.0,78.33333333333333,75.0,3113.0,-0.06373175711982787,0.06740379055573395,0.1081638291037575,0.8243646000642542,9.0,0.0,82.0,75.0,1966.2857142857142,-0.08696315098767324,0.06799749352733157,0.10484204003297086,0.827081587652788,6.857142857142857,0.8571428571428571,59.714285714285715,75.0,1287.0,-0.08749871060171915,0.06757289719626162,0.10383925233644832,0.8243646000642542,6.0,0.0,51.0,75.0,7520100,66.2016,18.0,65.0,736.0
9,2020-03-14,3956,-0.12835963094034294,0.05112436804853385,0.10855182002022228,0.840320778564211,12,3,121,75,3922.3333333333335,-0.1021133261840753,0.05928993111415154,0.10136023269366072,0.8391823406269742,10.0,1.0,99.0,75.0,3956.0,-0.11487449405717938,0.059341634738186815,0.1081638291037575,0.840320778564211,9.0,0.0,94.0,75.0,2431.714285714286,-0.09280042532176234,0.06465156820966407,0.10568837044109922,0.8295797258922103,7.857142857142857,1.0,70.71428571428571,75.0,1861.0,-0.09100457943925253,0.06740379055573395,0.1081638291037575,0.8285822429906576,9.0,0.0,59.0,75.0,7520100,66.2016,20.0,104.0,873.0
10,2020-03-15,2306,-0.12245203816131756,0.06725325238508248,0.12500520381613228,0.8073352124891686,12,0,121,75,3125.0,-0.12189538771961328,0.06192713699645009,0.11390695098003738,0.8240068637058778,11.0,1.0,112.0,75.0,3113.0,-0.12245203816131756,0.06725325238508248,0.10855182002022228,0.8243646000642542,12.0,0.0,121.0,75.0,2613.0,-0.09993819410166131,0.06569201768250199,0.10940353731771156,0.8247671642929912,8.857142857142858,1.0,81.71428571428571,75.0,2306.0,-0.11487449405717938,0.06740379055573395,0.10855182002022228,0.8243646000642542,9.0,0.0,82.0,75.0,7520100,66.2016,28.0,152.0,919.0
11,2020-03-16,1647,-0.12249793564055884,0.05876684881602914,0.11183302975106216,0.8293964784456586,18,6,125,75,2636.3333333333335,-0.1244365349140731,0.05904815641654849,0.11513001786247225,0.8256841564996794,14.0,3.0,122.33333333333333,75.0,2306.0,-0.12249793564055884,0.05876684881602914,0.11183302975106216,0.8293964784456586,12.0,3.0,121.0,75.0,2695.4285714285716,-0.10443724498756222,0.0644340107710402,0.11054550551979925,0.8248834836437056,10.714285714285714,1.8571428571428572,93.28571428571429,75.0,2306.0,-0.11603900543900535,0.06725325238508248,0.11120419129500272,0.8243646000642542,9.0,1.0,94.0,75.0,7520100,66.2016,44.0,265.0,1157.0
12,2020-03-17,2305,-0.13371058568329675,0.08349761388286273,0.15025032537960964,0.7662373101952313,20,2,142,75,2086.0,-0.1262201864950577,0.06983923836132479,0.1290295196489347,0.800989667043353,16.666666666666668,2.6666666666666665,129.33333333333334,75.0,2305.0,-0.12249793564055884,0.06725325238508248,0.12500520381613228,0.8073352124891686,18.0,2.0,125.0,75.0,2840.8571428571427,-0.10696175645103242,0.06668858165207522,0.11462477833182702,0.8185514177342004,12.714285714285714,2.0,106.28571428571429,75.0,2306.0,-0.12245203816131756,0.06725325238508248,0.11120419129500272,0.8243646000642542,12.0,2.0,121.0,75.0,7520100,66.2016,65.0,357.0,1289.0
13,2020-03-18,2605,-0.09404015355086276,0.11329635316698658,0.13091132437619946,0.7557332053742846,28,8,148,75,2185.6666666666665,-0.11674955829157276,0.08518693862195947,0.1309982265022904,0.7837889980050582,22.0,5.333333333333333,138.33333333333334,75.0,2305.0,-0.12249793564055884,0.08349761388286273,0.13091132437619946,0.7662373101952313,20.0,6.0,142.0,75.0,2947.1428571428573,-0.11129152736975167,0.0715262659419165,0.11744008305771227,0.8108927469121807,15.428571428571429,2.7142857142857144,119.0,75.0,2605.0,-0.12245203816131756,0.06725325238508248,0.11183302975106216,0.8243646000642542,12.0,2.0,121.0,75.0,7520100,66.2016,104.0,450.0,1413.0
14,2020-03-19,1839,-0.02986650353452965,0.10784883088635117,0.11535834692767795,0.7757379010331729,44,16,175,75,2249.6666666666665,-0.0858724142562297,0.10154759931206682,0.132173332227829,0.7659028055342296,30.666666666666668,8.666666666666666,155.0,75.0,2305.0,-0.09404015355086276,0.10784883088635117,0.13091132437619946,0.7662373101952313,28.0,8.0,148.0,75.0,2538.714285714286,-0.1065430487954411,0.07845586539165428,0.12143912562495164,0.7998750694522829,20.428571428571427,5.0,132.28571428571428,75.0,2306.0,-0.12245203816131756,0.06740379055573395,0.11535834692767795,0.8073352124891686,18.0,3.0,125.0,75.0,7520100,66.2016,152.0,577.0,1598.0
15,2020-03-20,2034,-0.1414982792527034,0.08708702064896763,0.13818289085545735,0.7747354965585084,65,21,211,75,2159.3333333333335,-0.08846831211269857,0.1027440682341018,0.12815085405311158,0.7687355343219885,45.666666666666664,15.0,178.0,75.0,2034.0,-0.09404015355086276,0.10784883088635117,0.13091132437619946,0.7747354965585084,44.0,16.0,175.0,75.0,2384.5714285714284,-0.11034644668051596,0.08126775540497337,0.1257275630180516,0.7927851975228907,28.428571428571427,8.0,149.0,75.0,2305.0,-0.12249793564055884,0.08349761388286273,0.12500520381613228,0.7757379010331729,20.0,6.0,142.0,75.0,7520100,66.2016,265.0,736.0,1769.0
