,date,today_tweetCount,today_CompoundSent,today_posSent,today_negSent,today_neutralSent,today_posCases,today_posIncCases,today_negCases,today_dataQualityGrade,mean3_tweetCount,mean3_CompoundSent,mean3_posSent,mean3_negSent,mean3_neutralSent,mean3_posCases,mean3_posIncCases,mean3_negCases,mean3_dataQualityGrade,median3_tweetCount,median3_CompoundSent,median3_posSent,median3_negSent,median3_neutralSent,median3_posCases,median3_posIncCases,median3_negCases,median3_dataQualityGrade,mean7_tweetCount,mean7_CompoundSent,mean7_posSent,mean7_negSent,mean7_neutralSent,mean7_posCases,mean7_posIncCases,mean7_negCases,mean7_dataQualityGrade,median7_tweetCount,median7_CompoundSent,median7_posSent,median7_negSent,median7_neutralSent,median7_posCases,median7_posIncCases,median7_negCases,median7_dataQualityGrade,population,density,predict3,predict7,predict14
6,2020-03-11,1843,-0.05458263700488318,0.07648128052088972,0.106449810092241,0.8170314704286479,9.0,1,60.0,75,1230.3333333333333,-0.0679133855616524,0.07501914950260384,0.10663328450817845,0.8179287647473453,6.666666666666667,2.3333333333333335,50.333333333333336,75.0,997.0,-0.0685873090481786,0.07534547591069328,0.106449810092241,0.8170314704286479,8.0,1.0,53.0,75.0,797.4285714285714,-0.03581818165312284,0.0767432754173885,0.09716619439841359,0.8259226856309612,3.142857142857143,1.2857142857142858,36.714285714285715,75.0,851.0,-0.05458263700488318,0.07648128052088972,0.09856639247943594,0.8220386363636365,2.0,1.0,36.0,75.0,8603980,217.8774,30.0,77.0,391.0
7,2020-03-12,4169,-0.026174454305588436,0.06411633485248296,0.07715639242024422,0.8587193571599965,17.0,8,117.0,75,2336.3333333333335,-0.05377576731412235,0.07127610248320039,0.09949661782178122,0.8292038031112923,11.333333333333334,4.666666666666667,76.66666666666667,75.0,1843.0,-0.05458263700488318,0.07323069207622859,0.106449810092241,0.8170314704286479,9.0,5.0,60.0,75.0,1386.2857142857142,-0.057647055064559485,0.0735440892109043,0.0986930954432509,0.8275877609699273,5.571428571428571,2.4285714285714284,50.857142857142854,75.0,873.0,-0.05458263700488318,0.07534547591069328,0.09856639247943594,0.8220386363636365,3.0,1.0,38.0,75.0,8603980,217.8774,45.0,94.0,460.0
8,2020-03-13,2233,-0.1004918047469768,0.06662472010747858,0.10090729959695524,0.8324048365427682,30.0,13,117.0,75,2748.3333333333335,-0.06041629868581614,0.0690741118269504,0.09483783403648016,0.8360518880438041,18.666666666666668,7.333333333333333,98.0,75.0,2233.0,-0.05458263700488318,0.06662472010747858,0.10090729959695524,0.8324048365427682,17.0,8.0,117.0,75.0,1642.4285714285713,-0.06642107911932242,0.07161872455093372,0.09912530707398477,0.8290686467098032,9.857142857142858,4.285714285714286,64.57142857142857,75.0,997.0,-0.0685873090481786,0.07323069207622859,0.10090729959695524,0.8248942420681559,8.0,2.0,53.0,75.0,8603980,217.8774,51.0,114.0,604.0
9,2020-03-14,2974,-0.1226185272360453,0.05438130464021513,0.10720342972427746,0.8384125756556832,30.0,0,117.0,75,3125.3333333333335,-0.08309492876287017,0.06170745320005888,0.09508904058049232,0.8431789231194825,25.666666666666668,7.0,117.0,75.0,2974.0,-0.1004918047469768,0.06411633485248296,0.10090729959695524,0.8384125756556832,30.0,8.0,117.0,75.0,1991.4285714285713,-0.07222706189100392,0.0674660403335418,0.09847075264395821,0.8338733488010509,14.142857142857142,4.285714285714286,76.85714285714286,75.0,1843.0,-0.0685873090481786,0.06662472010747858,0.10090729959695524,0.8324048365427682,9.0,2.0,60.0,75.0,8603980,217.8774,67.0,152.0,739.0
10,2020-03-15,1985,-0.12846070528967135,0.07020906801007568,0.1270045340050384,0.8028302267002618,45.0,15,363.0,75,2397.3333333333335,-0.11719034575756447,0.06373836425258977,0.11170508777542372,0.8245492129662376,35.0,9.333333333333334,199.0,75.0,2233.0,-0.1226185272360453,0.06662472010747858,0.10720342972427746,0.8324048365427682,30.0,13.0,117.0,75.0,2150.285714285714,-0.08306937832331988,0.06862698230258057,0.10459592989586439,0.8265933271858208,20.285714285714285,6.142857142857143,123.57142857142857,75.0,1985.0,-0.08057021063189541,0.07020906801007568,0.106449810092241,0.8248942420681559,17.0,5.0,117.0,75.0,8603980,217.8774,77.0,219.0,890.0
11,2020-03-16,1276,-0.11036661442006293,0.06400862068965515,0.10891692789968647,0.8270822884012544,51.0,6,438.0,75,2078.3333333333335,-0.1204819489819265,0.06286633111331529,0.11437496387633413,0.8227750302523996,42.0,7.0,306.0,75.0,1985.0,-0.1226185272360453,0.06400862068965515,0.10891692789968647,0.8270822884012544,45.0,6.0,363.0,75.0,2211.0,-0.08903785051930337,0.06700743155671798,0.10607457781304304,0.8269059052334063,27.142857142857142,6.857142857142857,180.71428571428572,75.0,1985.0,-0.1004918047469768,0.06662472010747858,0.10720342972427746,0.8270822884012544,30.0,6.0,117.0,75.0,8603980,217.8774,94.0,254.0,1020.0
12,2020-03-17,1810,-0.09062585635359102,0.08685303867403285,0.14257348066298334,0.7705767955801127,67.0,16,961.0,75,1690.3333333333333,-0.10981772535444174,0.0736902424579212,0.12616498085590278,0.8001631035605428,54.333333333333336,12.333333333333334,587.3333333333334,75.0,1810.0,-0.11036661442006293,0.07020906801007568,0.1270045340050384,0.8028302267002618,51.0,15.0,438.0,75.0,2327.1428571428573,-0.09047437133668845,0.06895348107069002,0.1100302677716323,0.8210082214955321,35.57142857142857,8.428571428571429,310.42857142857144,75.0,1985.0,-0.1004918047469768,0.06662472010747858,0.10720342972427746,0.8270822884012544,30.0,8.0,117.0,75.0,8603980,217.8774,114.0,290.0,1250.0
13,2020-03-18,1940,-0.047249690721649716,0.11490721649484564,0.11892113402061835,0.7661427835051587,77.0,10,1201.0,75,1675.3333333333333,-0.0827473871651012,0.08858962528617786,0.1234705141944294,0.7879339558288417,65.0,10.666666666666666,866.6666666666666,75.0,1810.0,-0.09062585635359102,0.08685303867403285,0.11892113402061835,0.7705767955801127,67.0,10.0,961.0,75.0,2341.0,-0.08942680758194081,0.07444290049554088,0.11181188547568621,0.8137384090778907,45.285714285714285,9.714285714285714,473.42857142857144,75.0,1985.0,-0.1004918047469768,0.06662472010747858,0.10891692789968647,0.8270822884012544,45.0,10.0,363.0,75.0,8603980,217.8774,152.0,391.0,1484.0
14,2020-03-19,1640,-0.02346871951219512,0.1006103658536586,0.10674878048780463,0.7926560975609784,94.0,17,1829.0,75,1796.6666666666667,-0.05378142219581194,0.10079020700751233,0.12274779839046879,0.7764585588820831,79.33333333333333,14.333333333333334,1330.3333333333333,75.0,1810.0,-0.047249690721649716,0.1006103658536586,0.11892113402061835,0.7705767955801127,77.0,16.0,1201.0,75.0,1979.7142857142858,-0.08904027404002748,0.07965633349570882,0.1160393694853377,0.8043008005637454,56.285714285714285,11.0,718.0,75.0,1940.0,-0.1004918047469768,0.07020906801007568,0.10891692789968647,0.8028302267002618,51.0,13.0,438.0,75.0,8603980,217.8774,219.0,460.0,1706.0
15,2020-03-20,1752,-0.08457773972602724,0.09673630136986293,0.12730251141552534,0.7759686073059365,114.0,20,2211.0,75,1777.3333333333333,-0.051765383319957343,0.10408462790612234,0.1176574753079828,0.7782558294573577,95.0,15.666666666666666,1747.0,75.0,1752.0,-0.047249690721649716,0.1006103658536586,0.11892113402061835,0.7759686073059365,94.0,17.0,1829.0,75.0,1911.0,-0.08676683617989182,0.08395798796176372,0.11981011403084774,0.796238482101341,68.28571428571429,12.0,1017.1428571428571,75.0,1810.0,-0.09062585635359102,0.08685303867403285,0.11892113402061835,0.7926560975609784,67.0,15.0,961.0,75.0,8603980,217.8774,254.0,604.0,2012.0
