,date,today_tweetCount,today_CompoundSent,today_posSent,today_negSent,today_neutralSent,today_posCases,today_posIncCases,today_negCases,today_dataQualityGrade,mean3_tweetCount,mean3_CompoundSent,mean3_posSent,mean3_negSent,mean3_neutralSent,mean3_posCases,mean3_posIncCases,mean3_negCases,mean3_dataQualityGrade,median3_tweetCount,median3_CompoundSent,median3_posSent,median3_negSent,median3_neutralSent,median3_posCases,median3_posIncCases,median3_negCases,median3_dataQualityGrade,mean7_tweetCount,mean7_CompoundSent,mean7_posSent,mean7_negSent,mean7_neutralSent,mean7_posCases,mean7_posIncCases,mean7_negCases,mean7_dataQualityGrade,median7_tweetCount,median7_CompoundSent,median7_posSent,median7_negSent,median7_neutralSent,median7_posCases,median7_posIncCases,median7_negCases,median7_dataQualityGrade,population,density,predict3,predict7,predict14
6,2020-03-12,296,0.004160135135135147,0.07291554054054053,0.07884459459459463,0.8482364864864864,0,0,7.0,75,185.0,-0.08395766662543548,0.06661746088193458,0.10807151373341302,0.8253195610942751,0.0,0.0,4.0,75.0,190.0,-0.07238260869565209,0.06393684210526318,0.10415942028985506,0.8328695652173913,0.0,0.0,3.0,75.0,98.85714285714286,-0.10848612727769207,0.062225939506512264,0.10338497491780571,0.8343853363295415,0.0,0.0,2.7142857142857144,75.0,54.0,-0.13801111111111108,0.06393684210526318,0.09829999999999996,0.8415294117647059,0.0,0.0,2.0,75.0,1767860,73.5444,0.0,2.0,51.0
7,2020-03-13,159,-0.03465849056603774,0.07248427672955972,0.08476729559748429,0.8427484276729561,0,0,17.0,75,215.0,-0.0713829605822307,0.06977888645845448,0.10160747216928945,0.82861251524613,0.0,0.0,9.0,75.0,190.0,-0.03465849056603774,0.07248427672955972,0.08476729559748429,0.8427484276729561,0.0,0.0,7.0,75.0,117.28571428571429,-0.09017353069188794,0.0665379790393065,0.10145173143173204,0.8320113021875829,0.0,0.0,5.0,75.0,69.0,-0.07238260869565209,0.06805882352941175,0.09041176470588234,0.8415294117647059,0.0,0.0,2.0,75.0,1767860,73.5444,0.0,7.0,76.0
8,2020-03-14,211,-0.03747914691943127,0.0649241706161137,0.08773459715639806,0.8473554502369672,0,0,26.0,75,222.0,-0.022659167450111307,0.07010799596207133,0.08378216244949234,0.8461134547988033,0.0,0.0,16.666666666666668,75.0,211.0,-0.03465849056603774,0.07248427672955972,0.08476729559748429,0.8473554502369672,0.0,0.0,17.0,75.0,145.0,-0.0720327365543277,0.06609017148026393,0.10106927892466287,0.832843593397906,0.0,0.0,8.428571428571429,75.0,159.0,-0.042207407407407416,0.0649241706161137,0.08773459715639806,0.8427484276729561,0.0,0.0,3.0,75.0,1767860,73.5444,0.0,11.0,96.0
9,2020-03-15,125,-0.12632559999999993,0.068088,0.13881599999999994,0.7931280000000003,0,0,38.0,75,165.0,-0.06615441249515633,0.06849881578189114,0.10377263091796078,0.8277439593033078,0.0,0.0,27.0,75.0,159.0,-0.03747914691943127,0.068088,0.08773459715639806,0.8427484276729561,0.0,0.0,26.0,75.0,157.71428571428572,-0.07036337782416895,0.06468210798820044,0.10139616781355175,0.833929339429652,0.0,0.0,13.571428571428571,75.0,159.0,-0.042207407407407416,0.0649241706161137,0.08773459715639806,0.8427484276729561,0.0,0.0,7.0,75.0,1767860,73.5444,1.0,12.0,113.0
10,2020-03-16,63,-0.02522698412698412,0.08092063492063492,0.11471428571428575,0.8043333333333332,0,0,80.0,75,133.0,-0.06301057701547179,0.07131093517891622,0.1137549609568946,0.8149389278567668,0.0,0.0,48.0,75.0,125.0,-0.03747914691943127,0.068088,0.11471428571428575,0.8043333333333332,0.0,0.0,38.0,75.0,159.0,-0.06793760306982276,0.06946706641601601,0.10717810280977247,0.8233605563608689,0.0,0.0,24.714285714285715,75.0,159.0,-0.03747914691943127,0.068088,0.10415942028985506,0.8328695652173913,0.0,0.0,17.0,75.0,1767860,73.5444,2.0,16.0,126.0
11,2020-03-17,127,-0.1330259842519685,0.07776377952755906,0.149496062992126,0.7727086614173226,0,0,80.0,75,105.0,-0.09485952279298421,0.07559080481606467,0.13434211623547057,0.7900566649168853,0.0,0.0,66.0,75.0,125.0,-0.12632559999999993,0.07776377952755906,0.13881599999999994,0.7931280000000003,0.0,0.0,80.0,75.0,167.28571428571428,-0.07660094243501082,0.07157617777709586,0.11365476605295403,0.8147661415322877,0.0,0.0,35.857142857142854,75.0,159.0,-0.03747914691943127,0.07248427672955972,0.11471428571428575,0.8043333333333332,0.0,0.0,26.0,75.0,1767860,73.5444,7.0,20.0,162.0
12,2020-03-18,103,-0.017273786407766962,0.11579611650485434,0.0985728155339806,0.7855533980582522,1,1,122.0,75,97.66666666666667,-0.05850891826223988,0.09149351031768278,0.12092772141346413,0.7875317976029693,0.3333333333333333,0.3333333333333333,94.0,75.0,103.0,-0.02522698412698412,0.08092063492063492,0.11471428571428575,0.7855533980582522,0.0,0.0,80.0,75.0,154.85714285714286,-0.052832836733864755,0.07898464554846603,0.10756366451269564,0.8134376796007599,0.14285714285714285,0.14285714285714285,52.857142857142854,75.0,127.0,-0.03465849056603774,0.07291554054054053,0.0985728155339806,0.8043333333333332,0.0,0.0,38.0,75.0,1767860,73.5444,11.0,39.0,191.0
13,2020-03-19,109,-0.1172412844036697,0.1002935779816514,0.1481009174311926,0.7516422018348622,2,1,143.0,75,113.0,-0.08918035168780175,0.09795115800468827,0.13205659865243305,0.769968087103479,1.0,0.6666666666666666,115.0,75.0,109.0,-0.1172412844036697,0.1002935779816514,0.1481009174311926,0.7727086614173226,1.0,1.0,122.0,75.0,128.14285714285714,-0.07017589666797973,0.082895793754339,0.11745742491792392,0.7996384960790992,0.42857142857142855,0.2857142857142857,72.28571428571429,75.0,125.0,-0.03747914691943127,0.07776377952755906,0.11471428571428575,0.7931280000000003,0.0,0.0,80.0,75.0,1767860,73.5444,12.0,51.0,217.0
14,2020-03-20,102,-0.009496078431372528,0.12987254901960785,0.13042156862745094,0.7396960784313726,7,5,219.0,75,104.66666666666667,-0.04800371641426976,0.1153207478353712,0.125698433864208,0.7589638927748291,3.3333333333333335,2.3333333333333335,161.33333333333334,75.0,103.0,-0.017273786407766962,0.11579611650485434,0.13042156862745094,0.7516422018348622,2.0,1.0,143.0,75.0,120.0,-0.06658126636302755,0.09109411836720303,0.12397946392220487,0.7849167319017302,1.4285714285714286,1.0,101.14285714285714,75.0,109.0,-0.03747914691943127,0.08092063492063492,0.13042156862745094,0.7855533980582522,0.0,0.0,80.0,75.0,1767860,73.5444,16.0,76.0,237.0
15,2020-03-21,58,0.07648103448275861,0.12015517241379307,0.1049137931034483,0.774896551724138,11,4,330.0,75,89.66666666666667,-0.016752109450761235,0.11677376647168412,0.12781209305403057,0.7554116106634576,6.666666666666667,3.3333333333333335,230.66666666666666,75.0,102.0,-0.009496078431372528,0.12015517241379307,0.13042156862745094,0.7516422018348622,7.0,4.0,219.0,75.0,98.14285714285714,-0.050301240448429,0.09898426148115723,0.12643363477178346,0.7745654606856117,3.0,1.5714285714285714,144.57142857142858,75.0,103.0,-0.02522698412698412,0.1002935779816514,0.13042156862745094,0.774896551724138,1.0,1.0,122.0,75.0,1767860,73.5444,20.0,96.0,282.0
