,date,count,Compound,Positive,Negative,Neutral
0,2020-03-05,128,0.06870937499999999,0.08088281250000003,0.07996093750000002,0.8391562500000005
1,2020-03-06,1209,-0.07087204301075248,0.07415550041356493,0.09744416873449137,0.8284028122415248
2,2020-03-07,1355,-0.06303365313653136,0.0804435424354243,0.09510479704797054,0.8244568265682665
3,2020-03-08,1597,-0.045206574827801715,0.07099123356293094,0.08758797745773317,0.841422667501567
10,2020-03-09,1618,-0.06383974042027199,0.07091841779975278,0.09291532756489476,0.8361662546353551
4,2020-03-10,1952,-0.052445747950819466,0.07252356557377038,0.09908452868852434,0.828391905737707
11,2020-03-11,3136,-0.03996584821428565,0.07759215561224496,0.099390943877551,0.8229952168367409
12,2020-03-12,5940,-0.04449415824915759,0.06756835016835061,0.08721195286195221,0.8452095959596024
5,2020-03-13,3739,-0.1116922974057232,0.07585477400374416,0.10646563252206408,0.8175945439957265
13,2020-03-14,4254,-0.07177863187588107,0.06629384109073791,0.09810789844851894,0.8355912082745676
6,2020-03-15,3721,-0.05251389411448522,0.08768986831496818,0.10915184090298354,0.8029252889008409
7,2020-03-16,2270,-0.08104713656387669,0.06642246696035238,0.0992555066079293,0.8338894273127776
8,2020-03-17,2851,-0.06394917572781468,0.08402911259207219,0.12435987372851645,0.7916145212206274
14,2020-03-18,3274,-0.046211667684789064,0.0995036652412956,0.10537507635919413,0.7950922419059255
9,2020-03-19,3307,-0.012948382219534323,0.0848956758391293,0.08301360749924391,0.8311892954339307
15,2020-03-20,3239,-0.07950095708552009,0.08448564371719676,0.1115896881753631,0.8039280642173546
16,2020-03-21,2402,0.004753247293921729,0.08907243963363894,0.08723147377185678,0.8237014987510397
17,2020-03-22,2870,0.03668491289198613,0.10828432055749188,0.0945944250871081,0.7972209059233436
18,2020-03-23,2832,-0.0017557909604519856,0.0979346751412424,0.11407274011299368,0.7880494350282452
19,2020-03-24,2443,0.02559525173966404,0.09069791240278297,0.105515349979533,0.8039132214490412
20,2020-03-25,2367,-0.07087118715673864,0.07998014364174075,0.10331812420785756,0.8163844528939597
21,2020-03-26,1602,0.05296997503121106,0.09882209737827717,0.09244506866416974,0.8087484394506846
22,2020-03-27,2092,0.001040678776290434,0.08728346080305922,0.09690487571701767,0.8158107074569804
23,2020-03-28,1885,-0.04165893899204244,0.08158885941644561,0.09278037135278533,0.8256302387267865
24,2020-03-29,1864,-0.058411856223175726,0.08486909871244623,0.10480954935622283,0.8102934549356239
25,2020-03-30,1465,0.005973720136518774,0.0906450511945392,0.09597952218430036,0.8133658703071673
26,2020-03-31,1799,-0.03698532518065587,0.07861923290717078,0.0889922178988324,0.8323201778765974
27,2020-04-01,1770,-0.0925405084745764,0.09127231638418076,0.1135858757062148,0.7951384180790966
28,2020-04-02,490,-0.017288571428571427,0.08644285714285715,0.08863265306122455,0.8249326530612244
29,2020-04-03,1344,-0.08222537202380929,0.07516145833333324,0.10079241071428588,0.8240453869047609
30,2020-04-04,972,-0.08675627572016464,0.07672222222222214,0.09937757201646076,0.8239022633744849
31,2020-04-05,1010,-0.0804838613861387,0.07380396039603958,0.12173069306930664,0.8044782178217805
32,2020-04-06,1224,-0.10868145424836602,0.07089705882352942,0.1318357843137254,0.7972630718954246
33,2020-04-07,1136,-0.051946654929577465,0.0770572183098592,0.0901338028169016,0.8319251760563354
34,2020-04-08,1160,-0.05356258620689698,0.07988620689655172,0.09388017241379314,0.8253603448275872
35,2020-04-09,2011,-0.0036533565390353623,0.09652063649925396,0.09381999005469907,0.8096698160119343
36,2020-04-10,8543,-0.011382956806742409,0.08366791525225266,0.08591993444925647,0.8302899449841933
37,2020-04-11,8253,-0.04028702290076313,0.08438519326305594,0.09222222222222236,0.8233901611535225
38,2020-04-12,7089,-0.03413945549442747,0.08475074058400305,0.09502242911553123,0.8200815347721887
39,2020-04-13,9935,0.021633225968797184,0.09184116758933238,0.08764348263714111,0.8205157523905404
40,2020-04-14,6070,0.03399713344316318,0.09447808896210866,0.08829637561779234,0.8172227347611207
41,2020-04-15,5945,-0.019435592935239603,0.07832632464255652,0.08470563498738394,0.8368018502943649
42,2020-04-16,7494,0.01277257806244996,0.08895289564985323,0.08703135842006922,0.8240182812917017
43,2020-04-17,8298,-0.0033815618221257216,0.08230091588334608,0.08298421306338861,0.8347101711255778
44,2020-04-18,8449,0.0042878683867913535,0.08491466445733208,0.08457853000355027,0.8304872766007714
45,2020-04-19,7780,-0.00876350899742932,0.08750501285347069,0.08967943444730016,0.8227925449871434
46,2020-04-20,8057,0.015166463944395966,0.08990728559016989,0.08770274295643543,0.8223210872533097
47,2020-04-21,10669,0.002708145093260756,0.08492726591058182,0.08161542787515169,0.8334484956415702
48,2020-04-22,10975,-0.031650214123007114,0.08399480637813184,0.08997211845102501,0.8259397722095663
49,2020-04-23,5957,-0.004309048178613435,0.08520077220077238,0.08420866207822764,0.8306095350008369
50,2020-04-24,10315,-0.003265642268540969,0.08878526417838054,0.08550140571982462,0.8257029568589366
51,2020-04-25,7975,-0.029821830721003105,0.08183987460815005,0.08914821316614399,0.8290053918495319
52,2020-04-26,6719,-0.029374371186188294,0.0846608126209255,0.09019154636106558,0.824993004911444
53,2020-04-27,6569,-0.007451301567970691,0.08512391536002464,0.08250814431420336,0.8323589587456219
54,2020-04-28,7122,-0.014726032013479412,0.0844521201909578,0.08527281662454335,0.8302850322942961
55,2020-04-29,10200,0.01264197058823524,0.08681254901960743,0.08218921568627452,0.8309620588235241
56,2020-04-30,9228,0.02806870394451664,0.08939596879063735,0.07841016471608163,0.8321898569570788
