,date,count,Compound,Positive,Negative,Neutral
0,2020-03-05,6,-0.2359833333333333,0.04616666666666667,0.109,0.8446666666666666
1,2020-03-06,137,-0.09135839416058393,0.07811678832116789,0.11181751824817523,0.8100875912408758
2,2020-03-07,145,-0.10321793103448276,0.07999310344827586,0.1025724137931034,0.8174689655172414
3,2020-03-08,213,-0.043630516431924816,0.07613615023474174,0.09638028169014087,0.8274835680751176
10,2020-03-09,242,-0.026911157024793343,0.07376859504132224,0.09145041322314036,0.8347685950413231
4,2020-03-10,309,-0.007501294498381834,0.06797734627831713,0.09623300970873776,0.8357734627831725
11,2020-03-11,445,-0.07657955056179781,0.06806067415730335,0.10860898876404478,0.8233438202247185
12,2020-03-12,1047,-0.05177516714422161,0.06797230181470869,0.08858739255014322,0.8434288443170962
5,2020-03-13,543,-0.11462228360957635,0.07080662983425406,0.1043756906077348,0.8247624309392275
13,2020-03-14,694,-0.054242651296830015,0.06547406340057645,0.08922910662824199,0.8452997118155626
6,2020-03-15,464,-0.09026250000000008,0.07503017241379305,0.109676724137931,0.8153426724137934
7,2020-03-16,357,-0.10204985994397776,0.07252100840336133,0.11514845938375355,0.8123473389355743
8,2020-03-17,369,-0.046110298102980986,0.09879132791327908,0.13047425474254726,0.7707235772357727
14,2020-03-18,460,-0.03959304347826086,0.11468043478260855,0.11982608695652168,0.7654543478260868
9,2020-03-19,431,-0.049710904872389786,0.10560092807424598,0.11678190255220422,0.7753596287703022
15,2020-03-20,438,-0.06901392694063935,0.0979246575342466,0.11501141552511432,0.7870593607305932
16,2020-03-21,304,0.007481907894736856,0.09548355263157894,0.0908157894736842,0.8137105263157892
17,2020-03-22,366,0.01517322404371585,0.1102158469945354,0.10851366120218583,0.7814262295081967
18,2020-03-23,334,-0.05506347305389224,0.10779041916167656,0.13224850299401192,0.7601167664670663
19,2020-03-24,288,-0.03904374999999998,0.07607291666666666,0.11755555555555558,0.8064930555555552
20,2020-03-25,246,-0.04463699186991872,0.09100406504065037,0.11523577235772355,0.7939227642276412
21,2020-03-26,148,0.005229054054054082,0.07832432432432432,0.09495270270270273,0.8266891891891895
22,2020-03-27,245,0.12159346938775507,0.11766938775510208,0.09060816326530614,0.79169387755102
23,2020-03-28,218,-0.028114220183486246,0.08945412844036699,0.09461926605504588,0.8159541284403666
24,2020-03-29,259,-0.0659046332046332,0.09340540540540533,0.10724710424710428,0.7993359073359072
25,2020-03-30,164,0.08043902439024388,0.09809756097560976,0.07809756097560977,0.8238048780487806
26,2020-03-31,208,0.08849951923076907,0.10071153846153848,0.07668269230769229,0.8225480769230764
27,2020-04-01,202,-0.056306930693069315,0.1013019801980198,0.10794554455445553,0.7907821782178213
28,2020-04-02,60,-0.03671833333333333,0.07648333333333332,0.08885,0.8346499999999999
29,2020-04-03,141,-0.08557021276595744,0.07292907801418441,0.09718439716312058,0.8299148936170215
30,2020-04-04,115,-0.15488956521739133,0.06321739130434784,0.10513043478260874,0.8316000000000001
31,2020-04-05,117,-0.1547162393162393,0.05965811965811965,0.1635641025641026,0.7768034188034194
32,2020-04-06,151,-0.10437152317880796,0.0845894039735099,0.1684768211920531,0.7469006622516557
33,2020-04-07,148,-0.060891891891891876,0.08754054054054049,0.10567567567567568,0.8067297297297293
34,2020-04-08,167,-0.00231377245508983,0.0961137724550898,0.09041916167664672,0.8134550898203596
35,2020-04-09,239,-0.012333472803347264,0.08448953974895397,0.08879916317991636,0.8267489539748961
36,2020-04-10,1033,-0.03959593417231368,0.08086931268151007,0.0940329138431752,0.8251122942884792
37,2020-04-11,998,-0.0230501002004008,0.08117835671342685,0.08753106212424858,0.8312975951903808
38,2020-04-12,965,-0.031129015544041395,0.09156787564766848,0.09667253886010356,0.8117419689119165
39,2020-04-13,1177,0.024295666949872587,0.08775021240441806,0.09142565845369567,0.8208292268479183
40,2020-04-14,792,0.0031813131313131213,0.0850883838383838,0.09161237373737376,0.8232487373737376
41,2020-04-15,696,-0.011015804597701163,0.07844683908045974,0.07738505747126442,0.8441795977011493
42,2020-04-16,922,0.001765184381778739,0.08874945770065074,0.08466160520607376,0.8266019522776589
43,2020-04-17,1118,0.0070441860465116565,0.08508497316636864,0.07934078711985687,0.8355706618962442
44,2020-04-18,1147,0.02558744551002622,0.09197558849171736,0.08394158674803845,0.8240653879686148
45,2020-04-19,1089,-0.021108448117539,0.08357943067033959,0.09528466483011944,0.8211037649219449
46,2020-04-20,1005,0.018226467661691538,0.08964278606965165,0.08799900497512421,0.8222815920398037
47,2020-04-21,1205,0.00740000000000004,0.08428464730290461,0.08104066390041499,0.8346539419087143
48,2020-04-22,1292,-0.013219504643962859,0.08638777089783274,0.08926238390092882,0.8243676470588238
49,2020-04-23,729,-0.035555829903978,0.07593141289437592,0.08827983539094658,0.83579561042524
50,2020-04-24,1217,0.008511339359079677,0.08991454396055862,0.08265899753492187,0.8274108463434674
51,2020-04-25,1167,-0.008247729220222795,0.08542502142245068,0.08874293059125955,0.8258354755784084
52,2020-04-26,928,-0.03676540948275872,0.08601939655172439,0.0890150862068966,0.8249881465517253
53,2020-04-27,892,0.007622757847533644,0.08591816143497755,0.0771838565022422,0.8369170403587435
54,2020-04-28,959,-0.0265762252346193,0.07821584984358715,0.07928675703858189,0.8425161626694451
55,2020-04-29,1348,0.01163679525222557,0.08562908011869429,0.07817284866468825,0.8361594955489613
56,2020-04-30,1125,-0.019726311111111068,0.08211911111111103,0.08044711111111136,0.8374328888888897
57,2020-05-01,1235,0.022500485829959543,0.08274412955465595,0.07412874493927138,0.8431263157894731
