,date,count,Compound,Positive,Negative,Neutral
0,2020-03-05,4,0.42655,0.10724999999999997,0.0,0.8927499999999999
1,2020-03-06,99,-0.09167575757575762,0.05742424242424245,0.09436363636363633,0.8482323232323229
2,2020-03-07,120,-0.0952158333333333,0.07820833333333334,0.10422499999999997,0.817575
3,2020-03-08,160,-0.09459437499999993,0.05256875000000003,0.09564375,0.8517812499999999
10,2020-03-09,128,-0.10554999999999996,0.058578125,0.10237499999999994,0.8390546875000002
4,2020-03-10,229,-0.05470611353711791,0.06953711790393015,0.11173799126637547,0.8187117903930133
11,2020-03-11,363,-0.030523140495867768,0.06810743801652891,0.1013691460055096,0.8304765840220382
12,2020-03-12,858,-0.034822494172494146,0.057810023310023335,0.07075174825174821,0.8714195804195805
5,2020-03-13,443,-0.07715462753950332,0.04579006772009028,0.07288261851015801,0.8812979683972912
13,2020-03-14,617,-0.11127909238249588,0.04125283630470017,0.08853160453808744,0.8702155591572127
6,2020-03-15,523,-0.0807223709369026,0.05280497131931165,0.09434034416826008,0.8528833652007648
7,2020-03-16,280,-0.06360857142857143,0.049049999999999976,0.08091785714285707,0.8700428571428568
8,2020-03-17,424,-0.05892264150943394,0.06580896226415094,0.10212499999999997,0.8320589622641515
14,2020-03-18,360,-0.062331944444444426,0.08342777777777784,0.09551944444444448,0.8209861111111106
9,2020-03-19,395,-0.030164050632911363,0.07657468354430376,0.08623544303797467,0.8372075949367087
15,2020-03-20,425,-0.11211035294117666,0.06995058823529418,0.11584941176470592,0.8142352941176471
16,2020-03-21,307,-0.050756351791530915,0.06635830618892508,0.07879478827361565,0.8548762214983712
17,2020-03-22,331,-0.0363432024169185,0.08404833836858,0.08977039274924478,0.8263413897280966
18,2020-03-23,327,-0.013675840978593257,0.08143425076452596,0.0963088685015291,0.822278287461774
19,2020-03-24,238,-0.015801680672268902,0.06924789915966385,0.09429411764705883,0.8365840336134451
20,2020-03-25,208,-0.06271394230769232,0.06482692307692307,0.09287499999999996,0.8424134615384613
21,2020-03-26,142,0.11993098591549292,0.1189014084507041,0.10817605633802818,0.7729154929577469
22,2020-03-27,200,0.0469445,0.09121500000000003,0.08654500000000002,0.8222300000000001
23,2020-03-28,186,-0.04709516129032258,0.06328494623655913,0.08760752688172044,0.8491290322580646
24,2020-03-29,223,-0.033724663677130035,0.07400448430493275,0.08710313901345293,0.8388789237668164
25,2020-03-30,147,0.04131224489795916,0.09293197278911568,0.08923809523809524,0.8178027210884355
26,2020-03-31,149,-0.07745302013422818,0.07598657718120806,0.0992281879194631,0.8247382550335565
27,2020-04-01,185,0.045152972972972986,0.10116756756756748,0.09022162162162163,0.8086216216216213
28,2020-04-02,35,0.03236571428571427,0.08125714285714287,0.06502857142857142,0.8536857142857143
29,2020-04-03,111,-0.003008108108108112,0.06604504504504502,0.06601801801801803,0.867945945945946
30,2020-04-04,95,-0.07987157894736842,0.05105263157894736,0.08139999999999999,0.8675473684210526
31,2020-04-05,92,-0.018475,0.07778260869565218,0.08353260869565217,0.8386847826086961
32,2020-04-06,122,-0.1197254098360656,0.060811475409836065,0.12568032786885247,0.8134426229508196
33,2020-04-07,96,-0.04101145833333333,0.08637499999999998,0.10494791666666664,0.8086354166666664
34,2020-04-08,129,-0.032397674418604604,0.07465116279069768,0.09755038759689924,0.8277441860465113
35,2020-04-09,175,0.041555428571428576,0.08622857142857145,0.06462285714285716,0.8491485714285711
36,2020-04-10,568,-0.030180457746478838,0.07213380281690145,0.07185915492957749,0.8559947183098592
37,2020-04-11,616,-0.03792272727272723,0.06644967532467533,0.0725292207792208,0.8610227272727281
38,2020-04-12,651,-0.07498310291858666,0.06309523809523808,0.08672811059907835,0.8501643625192009
39,2020-04-13,636,-0.01787971698113209,0.06770597484276722,0.08033490566037735,0.8519418238993705
40,2020-04-14,373,-0.0021860589812332477,0.06728150134048261,0.07431903485254697,0.8583941018766758
41,2020-04-15,397,-0.034326700251889185,0.06777329974811082,0.07723677581863976,0.8549823677581867
42,2020-04-16,476,-0.01250546218487395,0.06635504201680671,0.06809453781512602,0.8655630252100835
43,2020-04-17,583,-0.0228696397941681,0.06942367066895364,0.07391080617495717,0.8566586620926235
44,2020-04-18,679,-0.0004631811487481712,0.06840206185567008,0.06484388807069216,0.8667304860088371
45,2020-04-19,618,-0.01992443365695793,0.06741747572815536,0.07136084142394819,0.8612071197410998
46,2020-04-20,524,-0.018000572519083942,0.0711946564885496,0.07323664122137409,0.8555171755725197
47,2020-04-21,746,-0.0212998659517426,0.06826273458445048,0.07436595174262736,0.8573726541554965
48,2020-04-22,719,-0.0447357440890125,0.07121835883171071,0.08408762169680116,0.8446995827538256
49,2020-04-23,463,-0.027944060475161986,0.058898488120950325,0.06666954643628516,0.874460043196544
50,2020-04-24,704,-0.02619985795454544,0.07245170454545456,0.0794744318181818,0.8480511363636353
51,2020-04-25,629,-0.07249920508744034,0.056554848966613676,0.07691573926868063,0.8665135135135132
52,2020-04-26,561,-0.08740802139037432,0.06325133689839567,0.08452941176470588,0.8522245989304816
53,2020-04-27,437,-0.04224256292906176,0.07186041189931347,0.07595881006864984,0.8499061784897021
54,2020-04-28,509,-0.029266404715127706,0.07580353634577601,0.08235952848722987,0.8418467583497051
55,2020-04-29,722,-0.001654432132963988,0.07084626038781165,0.07374099722991688,0.8553961218836573
56,2020-04-30,628,0.01571114649681532,0.07333280254777069,0.06815127388535036,0.8585015923566887
57,2020-05-01,594,-0.0056215488215488295,0.07074915824915826,0.07015824915824917,0.8590841750841756
