,date,count,Compound,Positive,Negative,Neutral
0,2020-03-05,33,0.2386393939393939,0.09021212121212124,0.04990909090909091,0.8597878787878788
1,2020-03-06,230,-0.08000695652173903,0.07140434782608693,0.09496956521739132,0.8336347826086961
2,2020-03-07,298,-0.14321543624161084,0.06872147651006716,0.11655033557046975,0.8147315436241604
3,2020-03-08,410,-0.01364243902439023,0.07182439024390255,0.0751292682926829,0.8530390243902454
10,2020-03-09,429,-0.08089463869463874,0.06460606060606056,0.09248717948717952,0.8429160839160822
4,2020-03-10,617,-0.09746758508914083,0.07203241491085902,0.11868881685575365,0.8092366288492694
11,2020-03-11,1042,-0.017860844529750473,0.08075623800383876,0.09854222648752428,0.820654510556622
12,2020-03-12,2695,-0.04467762523191073,0.06563933209647517,0.08326790352504633,0.8510834879406335
5,2020-03-13,1484,-0.06974137466307273,0.07281266846361173,0.10216644204851766,0.8249615902964956
13,2020-03-14,1853,-0.13149606044252524,0.052198596869940564,0.10832218024824684,0.839479762547217
6,2020-03-15,1122,-0.17433493761140756,0.06361942959001776,0.1461452762923354,0.7902762923351192
7,2020-03-16,833,-0.11048955582232914,0.055863145258103285,0.10384153661464594,0.8403205282112859
8,2020-03-17,1093,-0.06713421774931391,0.08511253430924069,0.14165873741994506,0.7732634949679786
14,2020-03-18,1080,-0.027456388888888874,0.12543055555555566,0.12025,0.7542962962962991
9,2020-03-19,960,-0.03953187499999995,0.10488437499999992,0.11419895833333325,0.7798916666666652
15,2020-03-20,998,-0.10134659318637246,0.10048697394789573,0.13745090180360706,0.7620761523046092
16,2020-03-21,796,-0.02369522613065321,0.10688316582914564,0.12218844221105528,0.7709522613065326
17,2020-03-22,902,-0.0290274944567627,0.11740576496674007,0.1217771618625275,0.7610554323725024
18,2020-03-23,1026,-0.028677485380116774,0.10760038986354772,0.13225828460038924,0.7602124756335291
19,2020-03-24,786,-0.038772137404580125,0.08115648854961831,0.11502417302798998,0.8039109414758274
20,2020-03-25,628,-0.05010191082802535,0.08795859872611476,0.10645541401273888,0.8057643312101906
21,2020-03-26,410,0.13247146341463395,0.13325121951219496,0.12618292682926827,0.7406048780487793
22,2020-03-27,586,0.05156075085324227,0.11583617747440267,0.1242423208191128,0.7599505119453922
23,2020-03-28,513,-0.008647953216374266,0.09229434697855753,0.09620857699805073,0.8115009746588707
24,2020-03-29,557,-0.016079533213644488,0.09801974865350098,0.10009694793536804,0.8018725314183113
25,2020-03-30,406,0.10296330049261082,0.10936699507389176,0.0916157635467981,0.7990123152709372
26,2020-03-31,415,0.009140000000000013,0.09647710843373497,0.10152771084337342,0.8019638554216866
27,2020-04-01,552,0.014840942028985556,0.10830072463768133,0.10126992753623187,0.7904565217391302
28,2020-04-02,139,0.0014014388489208545,0.10974820143884892,0.10495683453237413,0.7853309352517984
29,2020-04-03,342,-0.08811491228070169,0.07856432748538014,0.11515497076023395,0.8062894736842101
30,2020-04-04,297,-0.030068013468013476,0.08760269360269354,0.10494612794612797,0.8040471380471387
31,2020-04-05,275,-0.13100581818181814,0.07302909090909092,0.15977818181818185,0.7671890909090915
32,2020-04-06,434,-0.13430875576036894,0.08334331797235024,0.17874654377880192,0.7355760368663593
33,2020-04-07,341,-0.029764516129032276,0.0900439882697947,0.10236070381231673,0.8075777126099704
34,2020-04-08,399,-0.0436947368421053,0.09546616541353377,0.10427067669172936,0.8002531328320784
35,2020-04-09,461,0.016287418655097582,0.09370932754880704,0.08240997830802603,0.8239045553145338
36,2020-04-10,1557,-0.0047608863198458536,0.08265895953757235,0.08401477199743097,0.8333262684649962
37,2020-04-11,1625,-0.04666898461538466,0.08860061538461549,0.09960246153846143,0.8118036923076881
38,2020-04-12,1455,-0.06441017182130576,0.09573264604810999,0.11904673539518887,0.7852206185567022
39,2020-04-13,1561,0.006177642536835375,0.09408520179372176,0.1003222293401664,0.8055778347213316
40,2020-04-14,1080,-0.003783611111111153,0.0891925925925924,0.11592870370370395,0.7948305555555566
41,2020-04-15,1082,-0.04442097966728285,0.07290942698706095,0.09308595194085027,0.8339953789279115
42,2020-04-16,1270,0.010293937007874027,0.08822598425196845,0.08798031496062993,0.8237976377952756
43,2020-04-17,1476,0.024589498644986475,0.08923577235772381,0.08228590785907856,0.8284796747967489
44,2020-04-18,1624,-0.025264901477832488,0.08935406403940882,0.09598399014778317,0.8146502463054176
45,2020-04-19,1523,-0.04085456336178592,0.08439986868023645,0.09704793171372296,0.8185338148391329
46,2020-04-20,1392,-0.034074856321839125,0.08534267241379308,0.09464080459770097,0.8199382183908057
47,2020-04-21,1719,-0.030902152414194462,0.07941535776614311,0.08753926701570695,0.8330407213496225
48,2020-04-22,1799,-0.042580266814897266,0.08375486381322951,0.09170428015564197,0.8245441912173445
49,2020-04-23,1055,0.01117431279620854,0.09125213270142192,0.08701990521327005,0.8217412322274892
50,2020-04-24,1648,0.013970995145630988,0.0995188106796116,0.09334587378640788,0.80711832524272
51,2020-04-25,1365,-0.0242089377289377,0.08622271062271054,0.09789230769230747,0.8158754578754592
52,2020-04-26,1337,-0.07187397157816013,0.091735976065819,0.10627673896783847,0.8019970082273747
53,2020-04-27,1166,-0.07532109777015462,0.08008490566037732,0.10189193825042864,0.8180171526586617
54,2020-04-28,1200,-0.0232666666666667,0.08671749999999989,0.09107666666666672,0.8222224999999989
55,2020-04-29,1665,0.029767147147147132,0.09595135135135144,0.08329429429429412,0.8207285285285318
56,2020-04-30,1450,-0.02628868965517241,0.09065586206896532,0.09591379310344834,0.8134186206896563
